id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1646,606,0,0.498787273,1,0,1,20,0.03207802,105,1,4,144,1988,286,7,4,7,1,0,0,2
1647,1537,0,1.926384757,0,6,1,19,0.8517091109999999,95,1,9,667,1291,783,13,9,8,1,0,1,0
1648,1469,0,0.466459357,1,0,0,14,0.38627451399999996,187,8,2,319,1888,2655,15,3,15,0,1,0,3
1649,582,0,0.498961986,1,3,1,12,0.587637084,135,3,9,1331,1670,1970,7,6,6,1,1,1,3
1652,710,0,2.628339787,0,2,1,60,0.031411602000000004,182,1,2,333,1759,1803,11,10,4,1,1,0,1
1654,1203,0,1.13772391,0,0,0,51,0.023210317999999997,156,1,7,994,891,3952,5,1,2,1,0,1,2
1655,832,1,0.499003861,0,0,1,40,0.023859602,111,7,4,667,860,2655,15,1,15,1,0,0,1
1656,710,0,0.49886458100000003,0,0,1,23,0.404729933,146,4,20,788,1119,3269,17,4,11,1,1,0,3
1659,1203,0,1.175431184,1,3,0,51,0.029342102000000002,136,5,9,1331,1227,3693,14,2,19,0,1,1,1
1661,1271,0,0.498955755,1,1,0,15,0.798684866,130,3,3,115,1407,3269,17,3,11,0,0,1,3
1662,710,0,0.48682583700000004,0,0,0,33,0.026223482000000003,186,8,1,991,941,1950,11,7,6,1,0,1,0
1663,560,1,2.566433459,0,0,1,54,0.34935103100000003,94,1,0,867,1456,3269,15,5,13,1,1,1,0
1668,560,0,0.498555215,0,0,0,12,0.12840982199999998,160,7,3,788,1805,3269,17,3,19,1,1,0,2
1669,1322,1,0.499036748,0,0,1,36,0.15076598,108,6,1,788,721,2655,12,7,9,1,1,1,1
1670,710,0,0.49875706200000003,1,0,1,54,0.032347098,105,1,4,275,1988,286,7,4,7,1,0,0,2
1671,1203,1,1.338299812,0,7,0,31,0.35107727200000005,188,2,20,1248,1010,1590,18,3,13,1,0,1,3
1674,1027,0,0.673685759,0,7,0,2,0.7986462320000001,121,7,10,115,1931,3269,18,2,7,1,0,1,3
1675,1154,0,0.49923513,0,0,1,40,0.142485756,181,7,17,788,1023,3269,7,6,7,1,1,1,1
1676,1843,0,0.49877029700000003,1,0,1,54,0.029790205,105,1,4,144,1988,286,7,4,7,1,0,0,2
1677,1027,0,0.7077089209999999,0,0,1,49,0.84934674,123,2,18,1087,730,1970,10,9,8,1,1,1,0
1678,1027,1,0.5474446789999999,0,0,0,32,0.9102604009999999,91,5,14,1087,1917,1970,17,3,11,1,0,1,2
1681,1958,1,0.498697276,1,0,0,12,0.909149559,80,8,5,319,1023,3269,8,6,11,1,1,0,3
1682,832,0,2.64447371,0,3,0,8,0.5528865270000001,114,1,3,248,1836,2511,11,10,19,1,0,0,1
1683,1843,0,0.49876971700000006,1,0,1,20,0.032671971,193,1,4,519,1988,286,7,4,7,1,0,0,2
1684,916,1,1.236907457,1,0,1,45,0.149691709,171,5,17,1706,912,1590,14,2,14,1,1,1,2
1685,1203,0,0.49896593200000006,0,0,0,37,0.554368495,142,3,1,1064,1805,2655,14,2,3,1,0,1,3
1686,1027,1,0.626998332,1,0,1,37,0.031197481000000003,187,4,1,1331,1010,1970,14,2,13,1,1,1,3
1687,710,0,1.798347491,1,1,0,23,0.133943456,178,7,1,1127,1234,3167,16,3,3,1,0,1,3
1688,1843,0,0.498819855,1,0,1,20,0.03249152,105,1,4,275,1988,286,7,4,7,1,0,0,2
1689,710,0,0.49875939700000005,1,0,1,20,0.033051517,105,1,4,291,1988,286,7,4,7,1,0,0,2
1691,1203,0,0.757030415,1,0,0,25,0.350478575,101,4,12,1698,941,1150,16,0,2,1,1,1,2
1693,1027,1,2.578992557,0,0,1,42,0.8557991690000001,103,7,2,364,1374,1970,9,0,14,1,0,0,0
1694,1843,0,0.49876711,1,0,1,41,0.031221713999999998,85,1,4,275,1988,286,7,4,7,1,0,0,2
1695,1977,0,1.333244626,1,2,1,28,0.798615305,99,4,19,333,1951,1598,13,11,13,1,0,1,3
1696,1843,0,1.9073729959999999,1,0,0,4,0.415214466,134,3,18,788,1805,1418,12,9,3,1,1,1,1
1699,1843,1,1.848267469,1,4,1,2,0.798594845,139,1,10,902,1931,3269,16,5,2,1,1,0,2
1704,1027,0,2.514302304,0,0,0,12,0.619517768,101,8,0,867,1199,3148,11,0,7,1,0,1,0
1705,1866,1,2.562130126,1,0,0,33,0.406503922,135,7,0,248,1162,2589,10,1,19,1,0,0,0
1706,1271,1,2.574774338,0,0,0,46,0.174538771,132,8,9,766,1515,1069,16,0,5,0,1,0,0
1708,1958,1,0.498959431,0,0,1,12,0.026620288,124,7,20,364,1010,1970,15,11,17,1,0,0,3
1709,1027,0,0.6800307329999999,1,0,0,27,0.080154846,138,7,9,980,588,3952,13,3,11,1,1,1,2
1710,1271,1,1.202722578,0,0,0,43,0.798667605,166,2,7,333,1931,3269,6,1,8,1,1,0,0
1711,710,0,1.797206227,1,0,1,27,0.125857878,196,7,14,275,1234,1486,7,6,15,1,1,0,3
1715,1203,1,0.498736558,0,0,1,37,0.5772078279999999,95,3,0,319,721,2655,12,2,8,1,0,0,0
1716,1487,1,0.499001983,0,0,1,31,0.133481161,167,5,20,788,1023,3269,17,1,15,1,0,1,1
1717,1843,0,0.49876265799999997,1,0,1,54,0.033878242999999995,105,1,4,291,1988,286,7,4,7,1,0,0,2
1718,1203,0,0.49893457399999996,0,6,0,12,0.612931549,102,5,7,769,721,2655,13,1,15,1,0,0,3
1719,1843,0,0.498962925,0,1,1,2,0.601059873,194,6,3,788,1023,3269,15,5,4,1,1,1,1
1720,574,1,1.3232560309999999,0,0,1,28,0.798657697,155,1,1,411,1931,3269,10,4,13,1,1,0,1
1721,1203,0,0.506867262,0,0,1,19,0.8488762040000001,101,2,15,379,1604,1970,18,11,12,1,0,1,0
1725,543,1,1.87942234,0,0,0,15,0.856495758,138,2,9,364,1010,1970,17,3,19,0,1,0,1
1726,606,1,0.498769984,1,0,1,54,0.036761666,88,1,4,275,1009,286,7,4,7,1,0,0,2
1727,1203,1,1.6587197830000002,1,2,0,24,0.552008235,185,2,11,418,1805,2655,12,1,8,0,1,0,3
1733,580,1,1.126972499,1,2,0,57,0.348727922,170,3,5,248,1787,3693,14,1,9,1,1,0,3
1740,1027,0,1.353904478,1,4,0,59,0.7985643859999999,111,3,7,1633,1293,3652,14,2,9,1,1,1,1
1741,1843,0,0.634059212,1,0,0,15,0.068592184,138,7,7,403,588,790,17,7,11,1,0,1,0
1744,1600,1,2.422424918,1,3,0,21,0.029048121,169,7,3,248,1884,3358,16,10,6,0,0,1,0
1745,1866,1,0.499064302,0,6,0,49,0.850780445,190,2,12,788,1011,728,19,5,5,1,0,0,1
1746,772,1,1.640273714,1,0,1,14,0.351198064,101,2,1,750,1463,1970,9,8,20,1,0,1,2
1747,1027,1,2.389359955,0,3,0,32,0.603470528,101,5,13,667,1889,1663,7,12,4,1,0,1,2
1749,1132,0,2.55812509,0,1,0,53,0.7986002790000001,146,2,3,115,1809,3269,16,7,17,0,0,1,1
1750,710,0,0.498746925,1,0,0,20,0.037873135,105,1,11,519,1988,286,7,4,12,1,0,0,2
1751,710,0,0.662540895,0,3,0,15,0.041496387999999995,160,8,19,8,1917,1857,15,3,14,1,1,0,0
1756,1203,0,0.49903227200000005,0,0,0,61,0.912120479,87,6,5,364,721,1970,9,1,15,1,0,0,1
1757,710,0,0.49870480100000003,1,0,1,30,0.033835125,105,1,4,275,1988,286,7,5,14,1,0,0,2
1758,1770,0,1.897172315,0,0,0,16,0.616783655,161,1,9,902,1463,3624,8,3,11,1,0,1,3
1760,1203,1,2.4354666419999997,0,4,1,43,0.032007859,112,3,15,416,1162,594,18,13,8,1,1,0,0
1763,710,0,0.498735693,1,0,1,30,0.02893393,105,1,4,115,1988,286,7,4,7,1,0,0,2
1764,1271,1,0.5128335270000001,1,1,0,43,0.030875271,170,7,6,1698,1515,1484,15,7,17,1,1,0,1
1765,1027,0,0.49928302799999996,0,9,1,12,0.030938501,124,6,18,251,1023,3167,17,7,7,1,1,1,1
1768,710,0,0.498748751,1,0,1,41,0.033138235,131,1,4,275,1988,286,7,4,7,1,0,0,2
1770,983,0,1.897677417,0,3,1,8,0.406744571,182,1,17,667,1162,790,17,7,7,1,1,0,0
1771,1537,0,0.498760104,1,0,1,20,0.032218593999999996,105,1,4,144,1988,286,7,4,7,1,0,0,2
1773,1843,0,0.498763004,1,0,1,20,0.031802001,85,1,4,275,1988,286,7,4,7,1,0,0,2
1774,1027,0,1.951853525,0,0,1,18,0.36279929,111,7,0,286,1162,790,18,8,2,1,0,0,2
1775,1843,0,0.498755192,1,0,1,54,0.03293806,99,1,4,275,1988,286,7,4,7,1,0,0,2
1776,1561,0,0.498757461,1,0,1,54,0.032708975,85,1,4,519,1988,286,7,4,7,1,0,0,2
1780,1977,1,2.670664878,1,2,0,58,0.352044429,194,8,15,319,1177,1950,11,9,20,0,1,1,1
1783,1203,1,1.217182701,1,0,0,46,0.408231849,198,3,8,206,721,1970,13,7,13,1,1,1,1
1784,1872,0,1.857490146,1,0,0,31,0.553259934,168,2,3,319,1555,2655,19,2,19,0,0,0,2
1785,606,0,0.49876616,1,0,1,41,0.032530527000000004,85,1,4,291,1988,286,7,4,7,1,0,0,2
1787,730,1,1.095176188,1,2,0,45,0.351850648,116,5,1,1248,1463,1083,15,3,4,0,0,1,3
1788,1154,1,1.376359046,1,1,1,11,0.139936098,198,1,7,1158,1159,3269,6,4,13,1,1,0,1
1790,1958,0,0.498773494,1,0,0,57,0.140404255,190,7,20,788,1805,2655,13,1,15,0,1,0,3
1792,1843,0,0.498777274,1,0,1,20,0.031880351,85,1,4,144,1988,286,7,4,7,1,0,0,2
1794,606,0,1.795741355,1,0,1,20,0.03658565,88,1,8,144,1988,286,7,4,7,1,0,0,2
1796,1843,0,0.498766562,1,0,1,20,0.033144642,85,1,4,519,1988,286,7,4,19,1,0,0,2
1797,1271,0,0.498822635,1,0,0,2,0.7986238640000001,156,4,17,497,1809,3269,9,3,6,1,1,1,3
1798,1203,1,1.137603955,1,0,1,33,0.9079022409999999,199,8,18,364,730,3952,18,0,9,1,1,1,3
1799,1271,0,0.49263489899999996,0,0,0,2,0.798605515,136,2,12,333,1951,2753,18,3,2,1,1,0,2
1800,1843,0,0.498773769,1,0,1,54,0.032674068,105,1,4,144,1988,286,7,4,7,1,0,0,2
1802,1154,0,1.909034857,1,0,1,16,0.412438454,155,7,0,286,1931,2655,7,6,7,0,1,0,2
1803,710,1,1.892585908,0,4,1,2,0.798713144,166,1,17,333,1759,3269,18,7,7,1,1,1,3
1805,1027,1,0.595068842,1,2,1,3,0.142481625,169,7,11,278,1558,2208,15,11,12,1,0,1,0
1806,518,0,0.73105704,1,2,0,15,0.147917096,150,5,20,206,1917,1970,17,6,10,1,1,1,2
1809,1027,0,2.002962376,0,0,0,33,0.409953578,101,4,1,818,1361,1663,17,5,13,1,1,1,1
1810,1203,1,1.730996405,1,2,0,49,0.351411352,101,2,11,286,1361,1663,19,11,12,1,0,1,0
1811,1203,1,1.6818401790000002,0,1,1,3,0.108349775,113,1,3,1087,662,1970,16,3,6,1,0,1,3
1813,1203,1,0.597449495,1,0,0,3,0.8539902970000001,138,7,9,323,1010,1970,16,10,19,0,0,0,0
1814,1203,0,2.615931035,0,4,0,8,0.617407634,162,7,3,248,1162,3693,14,6,3,1,0,1,1
1815,1843,0,0.498786293,1,5,1,20,0.030182921,88,1,11,275,1988,286,7,4,12,1,0,0,2
1816,1203,0,2.598969116,0,1,1,45,0.351985285,146,2,17,396,1517,3269,11,10,19,1,0,0,3
1817,1203,0,1.3821068580000002,0,0,0,35,0.415523996,113,5,7,1087,730,790,18,1,11,1,0,1,3
1819,1310,0,0.498837728,1,0,1,27,0.037014029,88,1,4,291,1988,286,13,4,2,1,0,0,2
1822,1537,0,2.531380311,0,1,1,45,0.10083388900000001,155,6,9,66,1435,2216,15,3,17,1,1,1,2
1824,1958,1,2.558874335,0,8,0,43,0.35131953899999996,124,4,17,1260,1023,2219,18,15,8,1,1,0,0
1825,1843,0,0.498761301,1,0,1,20,0.033687809,105,1,4,275,1988,286,7,4,15,1,0,0,2
1827,1537,0,1.077611039,1,0,1,27,0.7985918870000001,198,4,3,333,1098,1593,5,5,15,1,1,0,1
1828,1154,0,1.888379414,1,0,1,2,0.7986747359999999,121,7,7,115,1931,3269,19,5,7,1,1,1,1
1830,1843,0,0.498771504,1,0,1,20,0.03270045,105,1,4,275,1988,286,7,4,7,1,0,0,2
1831,1203,1,2.494939123,1,9,1,63,0.376487581,170,6,15,66,1162,2589,18,11,2,1,1,1,3
1834,772,0,2.6292820619999997,0,5,1,19,0.8524933029999999,122,2,1,867,1456,1430,18,12,13,1,0,0,0
1836,1203,0,2.4687801769999997,0,0,1,64,0.11676076099999999,171,3,14,58,1520,1094,18,2,9,1,1,0,1
1837,1843,0,2.384291562,1,0,0,57,0.7990175820000001,170,2,3,1571,1972,3269,12,2,8,0,1,0,2
1840,710,0,0.498910998,0,0,0,61,0.118990993,124,4,20,788,1809,3269,19,7,18,1,1,1,1
1842,1271,1,0.498724559,0,0,0,27,0.7986268240000001,134,6,1,115,1809,3269,16,7,9,0,0,0,1
1843,1027,0,1.8573154619999999,1,0,1,8,0.42255327200000004,146,2,7,18,1361,665,8,1,2,1,0,0,2
1844,1027,1,0.5508712379999999,1,2,1,20,0.14984129,135,3,3,364,588,790,15,11,13,1,1,1,3
1845,1027,1,0.710852755,0,0,1,20,0.798613045,136,6,14,688,1809,3269,16,7,6,1,1,0,1
1848,1980,0,2.5350980080000003,1,0,0,46,0.139266912,170,7,0,1092,1199,3952,9,1,20,1,1,1,3
1852,1843,0,0.49875954200000006,1,0,1,41,0.033152171,88,1,4,275,1988,286,7,5,7,1,0,0,2
1854,1027,1,1.722934555,1,0,1,54,0.143662479,99,4,4,286,1889,824,15,11,19,1,0,1,1
1857,1203,0,2.390800785,1,1,0,64,0.929284845,132,3,14,364,1520,3952,16,10,9,1,0,0,1
1858,1203,0,0.499000241,1,0,1,31,0.9184464390000001,153,2,19,769,721,2655,13,1,15,1,0,0,1
1862,1561,0,1.983440151,0,1,1,12,0.149649989,146,6,2,553,882,1430,17,7,19,1,0,0,0
1863,601,0,0.499346535,0,1,0,26,0.8546329909999999,171,3,4,426,510,3952,12,8,18,1,1,0,0
1864,710,0,0.49876819299999997,1,0,1,54,0.030915107,85,1,4,144,1988,286,7,4,7,1,0,0,2
1865,1456,0,2.565148741,1,0,0,45,0.12326825400000001,170,3,15,1698,1515,1503,7,6,17,1,0,1,1
1866,543,0,0.498897452,1,4,0,26,0.7986325040000001,156,7,2,381,1558,1484,16,7,16,1,1,0,3
1867,710,0,0.498764256,1,0,1,54,0.036550322999999996,85,1,4,144,1988,286,7,4,7,1,0,0,2
1868,1203,0,0.499133083,0,1,1,31,0.568760343,191,6,3,1064,1805,2655,7,6,9,1,0,0,3
1871,1027,1,2.076064133,1,0,1,39,0.155458536,160,7,1,66,730,1970,17,12,20,1,0,1,3
1872,1203,0,1.6535954169999998,1,0,0,37,0.8561065059999999,122,2,8,1087,1555,1970,12,2,19,0,0,0,1
1874,1271,0,0.498994069,1,3,0,53,0.026852634,155,5,8,1791,1263,1484,10,1,15,1,0,0,1
1875,1027,0,1.33469458,0,0,1,7,0.61534876,95,7,11,1248,721,2655,10,1,12,1,1,0,0
1878,1027,1,1.68169404,1,0,1,61,0.9135057329999999,103,2,14,364,721,1970,17,1,16,1,0,0,3
1880,1203,0,1.705237458,1,0,1,31,0.355184103,187,3,1,1191,721,1970,9,0,12,1,0,0,3
1883,1203,1,1.78006761,1,0,1,6,0.40459376799999996,187,6,1,1087,721,1970,9,0,20,1,0,0,3
1885,1576,0,0.604537741,0,3,1,39,0.050699500999999994,194,7,19,815,1162,670,15,5,11,1,1,1,3
1887,965,1,0.49916292100000004,1,3,0,15,0.8750422379999999,138,7,9,1087,721,1970,16,6,11,0,1,1,0
1888,710,0,0.57837529,0,0,0,9,0.798650002,136,2,10,497,1809,3269,16,8,7,1,0,1,1
1889,1358,1,1.402989297,0,6,0,37,0.898993653,139,1,6,8,1670,1484,14,9,20,1,1,1,1
1892,1448,1,1.8068018330000002,1,0,1,49,0.397513743,196,1,0,286,1805,3269,16,4,8,1,1,1,0
1893,710,0,2.665901656,1,3,1,45,0.13323696599999998,169,1,12,1158,1759,3269,11,10,3,1,0,1,1
1896,586,0,1.2627223459999999,0,0,0,33,0.034063287000000005,145,5,1,1331,1463,1970,18,3,6,1,0,0,1
1898,710,1,1.263490501,1,0,1,4,0.38869790000000004,165,4,10,418,1809,3269,11,4,4,1,1,1,1
1899,1027,0,0.517718884,1,1,1,15,0.160827574,122,1,10,177,1289,2655,17,0,6,1,1,0,3
1900,1203,0,0.498946179,0,0,1,12,0.349046834,135,3,0,248,1917,1970,10,9,6,1,1,1,0
1901,1203,1,1.348767181,0,0,1,33,0.02630242,111,3,7,1331,730,1970,18,0,6,1,0,1,1
1904,1843,0,0.49874625100000003,1,0,1,20,0.03313359,88,1,4,519,1988,286,7,0,7,1,0,0,2
1906,1203,1,0.49898248100000003,0,1,1,32,0.887678282,134,6,7,364,1011,1430,12,7,9,1,1,0,2
1907,1027,0,0.498901081,0,0,1,32,0.5747214970000001,197,5,1,231,860,2655,7,6,7,1,1,1,2
1908,1843,0,0.49876685200000004,1,0,1,20,0.032160733,105,1,4,519,1988,286,7,4,7,1,0,0,2
1911,1027,1,2.03464438,0,4,0,15,0.037854911,146,4,7,667,1162,1970,14,7,14,1,0,1,1
1912,1203,0,2.606033236,1,0,0,15,0.85555357,135,7,5,994,1199,3952,17,1,11,1,0,1,3
1916,1154,0,1.9509761209999998,0,0,1,24,0.41471089299999997,146,2,0,1158,1361,1663,8,3,13,1,0,1,2
1917,710,1,0.7489288000000001,0,0,1,21,0.359344347,155,1,2,706,1023,3269,18,10,10,1,0,0,0
1919,1843,0,1.80297458,1,0,1,55,0.020579342,161,7,17,291,1463,286,14,5,14,1,0,1,1
1920,1271,1,0.499055079,1,6,1,31,0.410802554,190,1,4,788,1023,3269,15,4,13,1,0,1,3
1921,606,0,0.49876694299999996,1,0,1,54,0.031149634,193,1,4,519,1988,286,7,4,7,1,0,0,2
1922,560,0,1.9803702230000002,1,2,1,45,0.6074653560000001,101,7,1,667,1604,1970,15,13,11,1,1,1,2
1923,1977,1,0.495790495,0,0,1,25,0.7986413179999999,166,4,10,497,1931,3269,17,8,7,1,0,1,3
1924,1027,0,2.417161426,0,1,0,4,0.35248972,154,3,14,1698,1199,2059,12,9,8,1,1,1,1
1926,1203,0,0.6150565060000001,0,0,1,36,0.606639781,113,7,9,747,721,999,7,5,9,1,0,0,3
1927,518,0,0.7313556529999999,1,3,0,33,0.031306188,189,4,11,950,1162,3946,11,2,19,1,0,0,1
1928,1203,0,1.194924544,0,4,1,51,0.142869596,166,8,5,29,1162,3624,8,6,12,1,0,1,2
1929,1203,1,2.503743561,0,4,0,54,0.9014441259999999,113,5,14,747,1199,819,16,7,20,0,1,1,3
1931,1203,1,0.499142425,1,2,0,54,0.40949742299999997,157,2,3,788,1119,3269,9,3,19,1,0,1,0
1934,1537,0,1.7312614080000002,0,0,1,19,0.5533482710000001,101,2,15,667,1889,3269,18,11,13,1,0,1,3
1935,710,0,1.8169430690000001,1,0,1,16,0.062899044,122,2,0,291,1931,3269,9,0,4,1,1,0,0
1936,1831,1,0.499166237,0,0,1,47,0.024833192999999996,134,8,7,1791,1011,728,12,1,15,1,1,1,3
1938,577,1,0.49940336,1,2,0,32,0.36904257,155,7,18,1170,721,2655,9,6,8,0,1,1,2
1939,1843,0,0.498766094,1,1,1,41,0.032605239,105,1,18,275,1988,286,17,13,7,1,0,0,2
1940,1448,0,0.49903364100000003,0,0,0,12,0.41330923399999997,199,6,1,1791,1670,1484,15,0,6,1,1,1,3
1941,1271,1,1.68234491,1,0,0,6,0.037641262,179,8,7,376,1023,3333,17,3,12,1,1,1,0
1942,1207,0,0.49916084200000005,1,0,0,26,0.613480213,113,8,5,319,721,1590,16,1,16,0,1,1,3
1943,1154,1,2.493359834,0,0,0,12,0.146297914,186,8,10,333,1515,1503,9,5,6,1,1,1,3
1944,1027,0,2.5865152730000003,0,0,1,42,0.8543167909999999,122,7,14,364,1374,1970,16,7,15,1,0,0,1
1946,1561,0,0.49877797799999996,1,0,1,20,0.033308494,105,1,4,144,1988,286,7,4,7,1,0,0,2
1947,710,0,0.498830341,1,0,1,27,0.090210943,105,1,4,115,1988,286,13,4,19,1,0,0,2
1949,1203,0,2.491261166,0,1,1,16,0.360331887,113,6,10,667,1199,2784,19,13,19,1,1,1,0
1950,543,1,2.62006336,1,0,1,37,0.856130203,187,2,3,364,1010,1970,16,2,5,1,1,1,3
1951,1977,0,0.7011739109999999,0,1,0,28,0.551946205,150,4,4,1248,1463,783,15,5,19,1,0,1,0
1953,1027,0,0.5925464229999999,0,3,1,54,0.881221487,145,4,9,747,1539,670,15,5,19,1,1,1,3
1954,1027,1,1.4496435069999998,0,0,1,54,0.798559415,182,7,18,605,644,3355,9,2,8,1,1,1,1
1955,1027,1,1.25688386,0,1,1,11,0.851178971,199,4,8,675,1558,2208,15,0,12,1,0,0,0
1956,1203,1,2.627611077,1,0,1,51,0.553818888,132,7,0,236,1199,1053,12,2,7,1,0,0,2
1958,1203,0,2.530279379,1,0,0,12,0.348497182,113,7,3,319,1555,1970,16,7,6,0,1,1,3
1959,710,0,0.498763488,1,0,1,20,0.031495709,99,1,11,519,1988,286,7,0,14,1,0,0,2
1960,877,0,0.662563887,1,6,1,50,0.79854974,155,1,9,418,1289,2753,15,7,13,1,0,1,1
1961,1203,1,0.498919606,0,4,0,11,0.409807308,102,5,16,1260,721,1970,16,1,20,1,1,1,1
1962,1154,1,1.351048061,0,0,1,7,0.42062342799999997,122,1,18,418,1289,2655,14,9,13,1,0,0,2
1963,1843,0,1.832099088,1,1,1,22,0.036784672000000004,85,3,14,275,1256,286,12,5,15,1,0,0,2
1964,1203,0,1.2209065209999999,1,3,0,21,0.031520203999999996,163,2,3,581,1010,1590,11,7,3,0,0,1,2
1965,1203,1,0.532429641,1,3,1,14,0.039880873,134,3,3,59,1917,1970,8,3,11,1,1,0,1
1967,1849,1,2.509557045,0,0,1,56,0.149763784,195,8,4,867,1515,1950,8,9,11,1,0,1,1
1968,710,0,0.498774292,1,0,1,20,0.033799756,105,1,4,115,1988,286,7,4,7,1,0,0,2
1969,1203,1,2.666944463,1,3,0,33,0.35001142399999996,101,4,11,1209,1162,2589,16,0,2,1,0,1,0
1970,1203,0,0.530481114,1,0,0,57,0.024912927999999997,178,7,3,248,884,1970,16,10,7,1,0,1,2
1975,987,0,2.6237935969999997,0,0,0,33,0.10918786300000001,162,1,15,1092,1162,3952,14,6,19,1,1,0,2
1976,1027,1,1.988140267,1,0,0,11,0.03581798,134,3,14,364,721,1970,16,0,8,1,1,0,1
1979,1207,0,2.461265628,1,3,0,46,0.040778389,135,3,10,1698,941,3952,11,10,2,0,0,1,1
1981,710,0,0.49878621100000003,0,0,0,61,0.046145975,124,8,1,788,1805,461,7,6,6,0,0,0,1
1983,543,1,0.49909341,0,0,1,12,0.8476274490000001,128,6,5,364,721,1970,10,4,8,1,1,1,2
1984,710,1,1.9975151519999998,0,0,1,60,0.025580237000000002,160,7,2,360,1897,594,18,7,4,1,1,0,0
1985,1203,0,1.7207740319999998,1,0,0,61,0.404700395,113,1,3,319,721,3269,17,3,20,1,0,1,3
1986,1203,1,1.12773999,1,2,0,49,0.5516531179999999,109,7,3,1191,1888,1590,16,4,3,1,0,0,2
1987,710,0,1.799885989,1,0,1,55,0.043025457,88,1,4,610,1988,286,7,4,7,1,0,0,2
1989,1203,1,1.102570975,0,8,0,8,0.131453479,110,7,19,1331,1162,3952,17,3,19,1,0,1,2
1990,1203,1,1.8563995030000002,0,0,1,14,0.41056098,103,3,2,286,1712,1970,18,13,14,1,1,1,2
1991,710,0,0.498765267,1,0,1,20,0.032053756,105,1,4,275,1988,286,7,4,7,1,0,0,2
1992,1027,1,1.2572022390000002,1,1,1,32,0.850923962,199,6,10,364,1374,1970,18,7,13,1,0,0,3
1993,1977,1,1.3517359009999999,1,0,1,8,0.41281017299999995,101,7,7,667,1289,2655,18,0,12,1,1,0,1
1994,710,0,1.8270537169999999,0,0,1,61,0.139116995,199,6,7,788,1023,3269,12,4,2,1,1,1,1
1995,965,1,0.498962979,0,6,0,32,0.9235051390000001,103,1,2,813,721,1970,18,5,20,1,0,0,3
1996,1949,0,0.470755385,0,1,0,38,0.798601705,134,6,20,115,1951,1598,18,3,17,0,0,0,1
1997,1537,0,1.323370474,0,1,1,4,0.122960488,187,3,7,376,1692,3952,14,2,9,1,1,0,1
1999,710,0,1.9616027390000002,1,0,0,27,0.798616633,155,6,2,115,1931,3269,9,3,20,1,1,1,2
